202400001589,王鹏,物理学院,C1023722,数据结构,3.0,2024-02,2024-12-01,90
202400001590,王强,物理学院,C1005609,人工智能,2.0,2023-09,2022-02-26,78
202400001591,周华,外语学院,C1007383,人工智能,3.0,2023-09,2024-03-10,92
202400001592,赵强,物理学院,C1028231,数据库系统,3.0,2023-02,2024-08-02,57
202400001593,陈强,数学学院,C1008113,计算机网络,2.0,2022-09,2023-11-06,14
202400001594,陈芳,电子学院,C1002846,数据结构,3.0,2023-02,2024-09-21,69
202400001595,冯敏,物理学院,C1008267,计算机网络,4.0,2024-02,2023-01-02,37
202400001596,王娜,数学学院,C1001439,算法设计,3.0,2024-02,2022-05-03,62
202400001597,钱鹏,经济学院,C1013752,编译原理,4.0,2023-02,2024-07-26,93
202400001598,孙华,外语学院,C1011991,操作系统,2.0,2022-09,2023-04-24,61
202400001599,王华,物理学院,C1010694,计算机网络,4.0,2024-09,2022-05-27,55
202400001600,郑华,经济学院,C1024160,计算机网络,2.0,2022-09,2022-07-25,58
202400001601,赵强,计算机学院,C1004950,编译原理,1.0,2022-09,2022-07-14,20
202400001602,孙芳,经济学院,C1019226,计算机网络,3.0,2024-09,2022-01-23,38
202400001603,周华,计算机学院,C1015117,人工智能,3.0,2024-09,2022-05-09,60
202400001604,王涛,计算机学院,C1020371,编译原理,2.0,2024-09,2022-09-18,80
202400001605,钱涛,电子学院,C1029263,编译原理,2.0,2024-09,2023-05-10,11
202400001606,吴伟,物理学院,C1008679,操作系统,2.0,2024-02,2022-10-07,50
202400001607,王磊,电子学院,C1017338,计算机网络,1.0,2023-02,2023-07-27,5
202400001608,郑伟,物理学院,C1017226,操作系统,1.0,2024-09,2024-05-13,56
202400001609,王鹏,电子学院,C1004519,人工智能,2.0,2023-09,2022-08-26,59
202400001610,周涛,数学学院,C1019822,计算机网络,3.0,2024-02,2023-10-31,88
202400001611,孙伟,计算机学院,C1008797,人工智能,1.0,2022-09,2024-05-04,49
202400001612,钱涛,物理学院,C1023683,算法设计,1.0,2022-09,2023-09-25,98
202400001613,孙敏,电子学院,C1004843,数据结构,1.0,2024-09,2022-10-19,55
202400001614,陈涛,物理学院,C1012941,数据库系统,3.0,2024-02,2023-07-14,28
202400001615,吴伟,电子学院,C1000241,算法设计,1.0,2023-02,2023-03-10,15
202400001616,李伟,电子学院,C1025917,数据库系统,4.0,2024-02,2023-08-27,51
202400001617,赵伟,电子学院,C1016573,人工智能,4.0,2023-09,2023-04-15,95
202400001618,冯娜,电子学院,C1000398,操作系统,2.0,2024-02,2024-07-25,26
202400001619,陈强,物理学院,C1030851,离散数学,1.0,2023-09,2024-08-15,60
202400001620,赵敏,经济学院,C1008409,算法设计,4.0,2023-09,2022-01-10,26
202400001621,赵华,数学学院,C1019103,数据结构,1.0,2024-02,2024-01-10,61
202400001622,钱华,经济学院,C1000288,编译原理,3.0,2023-02,2023-04-08,48
202400001623,李芳,电子学院,C1010270,计算机网络,4.0,2023-09,2022-05-04,94
202400001624,王鹏,物理学院,C1024245,计算机网络,4.0,2022-09,2024-08-19,67
202400001625,孙芳,物理学院,C1016898,编译原理,1.0,2023-02,2022-04-04,86
202400001626,周敏,经济学院,C1008084,算法设计,1.0,2023-02,2024-12-22,30
202400001627,孙敏,计算机学院,C1011003,编译原理,4.0,2023-02,2024-08-20,9
202400001628,冯敏,经济学院,C1026884,算法设计,4.0,2024-02,2022-01-26,67
202400001629,周芳,电子学院,C1025743,离散数学,3.0,2023-09,2023-07-22,57
202400001630,钱强,外语学院,C1001625,编译原理,4.0,2023-09,2024-09-12,73
202400001631,冯华,计算机学院,C1006631,人工智能,4.0,2023-09,2022-12-09,40
202400001632,周敏,外语学院,C1011249,离散数学,2.0,2024-09,2022-02-08,92
202400001633,陈华,电子学院,C1032694,计算机网络,3.0,2024-02,2022-04-25,85
202400001634,周华,物理学院,C1011195,算法设计,4.0,2023-09,2023-08-04,75
202400001635,孙强,物理学院,C1001014,离散数学,3.0,2023-09,2023-12-13,28
202400001636,王华,物理学院,C1012532,人工智能,2.0,2022-09,2022-03-09,50
202400001637,李强,外语学院,C1031093,离散数学,4.0,2023-09,2024-02-01,76
202400001638,孙娜,数学学院,C1007897,离散数学,4.0,2022-09,2023-12-21,1
202400001639,周伟,数学学院,C1002663,算法设计,3.0,2024-02,2024-10-27,61
202400001640,冯伟,物理学院,C1019061,数据结构,4.0,2023-02,2022-01-28,54
202400001641,孙华,外语学院,C1019052,人工智能,1.0,2022-09,2023-04-30,31
202400001642,周涛,经济学院,C1002534,离散数学,2.0,2023-09,2023-10-22,49
202400001643,陈芳,外语学院,C1003032,离散数学,4.0,2023-09,2022-01-22,46
202400001644,孙娜,物理学院,C1002977,操作系统,3.0,2023-09,2024-02-01,22
202400001645,赵敏,数学学院,C1029983,计算机网络,3.0,2024-02,2024-04-24,76
202400001646,赵涛,电子学院,C1009890,计算机网络,4.0,2022-09,2022-04-12,25
202400001647,陈磊,电子学院,C1002731,离散数学,2.0,2023-09,2022-02-15,97
202400001648,周娜,计算机学院,C1026762,数据库系统,1.0,2022-09,2024-03-24,50
202400001649,赵华,经济学院,C1018059,数据结构,2.0,2022-09,2024-12-02,92
202400001650,赵敏,经济学院,C1008472,离散数学,3.0,2024-09,2024-11-02,73
202400001651,赵娜,经济学院,C1015033,编译原理,4.0,2024-09,2022-02-06,39
202400001652,孙鹏,计算机学院,C1006787,人工智能,4.0,2022-09,2024-03-07,7
202400001653,孙涛,数学学院,C1027630,计算机网络,4.0,2023-09,2022-08-15,22
202400001654,孙强,数学学院,C1009370,操作系统,4.0,2023-09,2022-08-22,60
202400001655,钱敏,电子学院,C1025143,数据结构,1.0,2024-09,2024-07-30,54
202400001656,李伟,数学学院,C1009403,编译原理,3.0,2023-02,2022-10-15,100
202400001657,王伟,计算机学院,C1010704,数据结构,3.0,2022-09,2024-11-01,4
202400001658,郑芳,数学学院,C1003835,数据结构,3.0,2023-02,2023-12-22,61
202400001659,陈华,经济学院,C1031207,数据库系统,3.0,2022-09,2024-06-28,94
202400001660,郑军,计算机学院,C1005401,算法设计,2.0,2022-09,2022-03-15,18
202400001661,冯军,计算机学院,C1016470,离散数学,2.0,2023-09,2024-10-25,12
202400001662,李芳,外语学院,C1001549,编译原理,3.0,2024-09,2023-06-01,44
202400001663,孙强,数学学院,C1014465,算法设计,3.0,2023-02,2024-08-30,33
202400001664,陈强,外语学院,C1023896,数据结构,2.0,2023-02,2024-05-21,64
202400001665,钱军,经济学院,C1018633,人工智能,3.0,2024-09,2024-09-16,41
202400001666,赵涛,电子学院,C1027484,算法设计,2.0,2024-02,2022-10-30,5
202400001667,李娜,电子学院,C1030049,数据结构,1.0,2023-02,2023-08-19,50
202400001668,郑芳,电子学院,C1024676,人工智能,1.0,2024-02,2022-12-17,73
202400001669,李强,物理学院,C1006242,人工智能,2.0,2024-02,2023-05-21,34
202400001670,冯敏,电子学院,C1027178,离散数学,2.0,2024-09,2022-05-01,13
202400001671,冯敏,外语学院,C1003698,算法设计,1.0,2022-09,2023-12-17,62
202400001672,郑涛,外语学院,C1004085,离散数学,1.0,2022-09,2024-03-06,38
202400001673,王磊,数学学院,C1029786,计算机网络,1.0,2024-02,2023-06-20,54
202400001674,王军,计算机学院,C1007084,数据结构,4.0,2023-02,2022-12-23,70
202400001675,赵敏,计算机学院,C1015707,离散数学,2.0,2023-02,2023-11-29,2
202400001676,赵磊,计算机学院,C1013931,计算机网络,2.0,2022-09,2022-09-09,90
202400001677,陈鹏,物理学院,C1009007,离散数学,3.0,2023-02,2023-07-12,27
202400001678,孙伟,外语学院,C1032132,数据结构,4.0,2023-09,2022-08-02,29
202400001679,郑涛,外语学院,C1002026,编译原理,1.0,2023-09,2024-06-24,61
202400001680,冯涛,电子学院,C1018666,计算机网络,1.0,2024-09,2024-09-11,71
202400001681,冯涛,电子学院,C1010041,算法设计,2.0,2023-02,2022-02-24,47
202400001682,赵涛,计算机学院,C1013951,离散数学,4.0,2023-02,2022-06-13,96
202400001683,陈敏,电子学院,C1014271,人工智能,3.0,2024-02,2022-10-02,56
202400001684,孙涛,经济学院,C1023991,操作系统,3.0,2024-02,2023-01-26,39
202400001685,李鹏,外语学院,C1011887,算法设计,4.0,2023-02,2024-05-14,64
202400001686,陈磊,外语学院,C1026000,数据库系统,1.0,2023-09,2023-06-09,45
202400001687,王鹏,数学学院,C1001338,数据结构,3.0,2022-09,2022-08-17,79
202400001688,郑强,数学学院,C1008915,人工智能,3.0,2024-02,2023-06-28,41
202400001689,吴强,经济学院,C1000883,数据库系统,1.0,2022-09,2023-02-20,46
202400001690,周强,外语学院,C1030478,算法设计,3.0,2022-09,2023-06-20,90
202400001691,李芳,外语学院,C1025000,计算机网络,2.0,2024-09,2023-06-04,62
202400001692,陈涛,计算机学院,C1028886,算法设计,4.0,2022-09,2023-09-15,64
202400001693,王军,物理学院,C1003045,离散数学,2.0,2024-02,2024-01-09,53
202400001694,钱芳,外语学院,C1015403,离散数学,1.0,2024-02,2023-04-07,55
202400001695,郑涛,电子学院,C1003242,计算机网络,1.0,2022-09,2023-02-12,33
202400001696,郑强,计算机学院,C1022031,数据库系统,2.0,2024-09,2022-04-17,18
202400001697,周军,外语学院,C1008167,数据结构,1.0,2022-09,2023-08-28,25
202400001698,冯鹏,经济学院,C1016566,计算机网络,1.0,2023-09,2022-04-27,1
202400001699,赵强,外语学院,C1024806,数据结构,1.0,2022-09,2024-05-10,61
202400001700,钱涛,数学学院,C1013786,数据库系统,2.0,2023-02,2024-04-04,18
202400001701,钱伟,外语学院,C1018157,计算机网络,2.0,2024-02,2023-02-11,98
202400001702,赵磊,外语学院,C1006931,数据结构,4.0,2023-02,2023-03-13,85
202400001703,孙芳,物理学院,C1001011,数据库系统,4.0,2023-09,2022-02-04,87
202400001704,李军,电子学院,C1022595,人工智能,3.0,2022-09,2024-02-27,65
202400001705,陈磊,经济学院,C1009673,计算机网络,4.0,2022-09,2022-09-29,9
202400001706,李鹏,电子学院,C1012920,人工智能,4.0,2022-09,2023-07-28,80
202400001707,王强,物理学院,C1025983,数据库系统,3.0,2024-02,2022-07-14,55
202400001708,陈磊,电子学院,C1001498,人工智能,2.0,2022-09,2023-01-29,95
202400001709,钱军,外语学院,C1010740,离散数学,3.0,2023-09,2024-09-07,1
202400001710,周涛,经济学院,C1014187,编译原理,2.0,2024-02,2022-09-01,24
202400001711,钱鹏,物理学院,C1014788,操作系统,2.0,2022-09,2023-04-19,14
202400001712,李华,计算机学院,C1003030,离散数学,2.0,2024-09,2023-06-15,33
202400001713,李鹏,数学学院,C1015902,计算机网络,4.0,2022-09,2022-08-14,69
202400001714,吴芳,经济学院,C1019066,操作系统,2.0,2024-09,2023-12-15,43
202400001715,冯磊,经济学院,C1023339,数据库系统,4.0,2023-09,2022-10-20,90
202400001716,冯鹏,外语学院,C1017517,离散数学,1.0,2022-09,2022-05-18,59
202400001717,赵涛,经济学院,C1005114,数据结构,1.0,2024-09,2022-12-29,94
202400001718,郑伟,外语学院,C1003386,计算机网络,2.0,2024-09,2022-11-30,14
202400001719,周伟,电子学院,C1016191,算法设计,4.0,2024-09,2023-09-13,62
202400001720,周鹏,数学学院,C1032628,数据库系统,1.0,2022-09,2023-03-13,92
202400001721,吴芳,物理学院,C1020292,人工智能,3.0,2022-09,2024-06-23,33
202400001722,陈强,外语学院,C1006531,操作系统,2.0,2024-09,2024-08-24,73
202400001723,吴磊,数学学院,C1027349,计算机网络,4.0,2022-09,2024-01-21,56
202400001724,陈敏,物理学院,C1026420,数据库系统,3.0,2023-02,2022-04-01,59
202400001725,钱伟,电子学院,C1007701,编译原理,2.0,2022-09,2023-01-11,56
202400001726,钱涛,外语学院,C1006890,编译原理,1.0,2022-09,2024-10-15,34
202400001727,周伟,物理学院,C1004475,操作系统,4.0,2023-09,2024-06-15,25
202400001728,王伟,经济学院,C1015757,操作系统,4.0,2023-02,2023-07-03,53
202400001729,李华,计算机学院,C1002665,数据结构,1.0,2023-09,2024-10-26,74
202400001730,郑鹏,物理学院,C1001664,离散数学,1.0,2023-09,2023-05-19,33
202400001731,赵伟,经济学院,C1019487,离散数学,1.0,2023-02,2022-10-03,80
202400001732,周军,外语学院,C1003407,离散数学,2.0,2024-02,2022-03-30,32
202400001733,陈华,电子学院,C1004335,数据库系统,2.0,2024-09,2023-05-19,90
202400001734,吴涛,计算机学院,C1011467,数据库系统,2.0,2023-09,2024-12-14,24
202400001735,吴军,物理学院,C1004865,操作系统,3.0,2024-02,2024-04-10,71
202400001736,冯芳,物理学院,C1011221,离散数学,2.0,2024-02,2023-07-29,34
202400001737,孙华,外语学院,C1018705,人工智能,3.0,2023-09,2023-09-19,15
202400001738,钱涛,外语学院,C1008708,数据结构,4.0,2024-02,2022-08-29,80
202400001739,郑华,经济学院,C1026332,人工智能,4.0,2023-09,2022-02-09,28
202400001740,陈磊,电子学院,C1009956,离散数学,2.0,2022-09,2023-05-21,94
202400001741,周涛,经济学院,C1010821,计算机网络,1.0,2023-09,2023-04-01,71
202400001742,周军,电子学院,C1014480,计算机网络,1.0,2024-02,2024-06-02,14
202400001743,冯军,经济学院,C1021842,操作系统,2.0,2024-02,2023-11-02,47
202400001744,孙军,计算机学院,C1031428,算法设计,1.0,2023-09,2024-12-10,84
202400001745,李芳,物理学院,C1014995,计算机网络,4.0,2022-09,2023-01-16,67
202400001746,陈鹏,电子学院,C1002497,人工智能,2.0,2023-09,2023-01-09,78
202400001747,李磊,数学学院,C1017558,算法设计,2.0,2023-09,2022-06-21,65
202400001748,周娜,计算机学院,C1011421,人工智能,1.0,2024-02,2022-09-17,79
202400001749,李磊,电子学院,C1012903,算法设计,3.0,2023-02,2024-09-24,65
202400001750,钱敏,外语学院,C1018639,人工智能,3.0,2023-09,2024-06-09,46
202400001751,孙鹏,物理学院,C1012893,操作系统,3.0,2023-02,2022-02-15,81
202400001752,郑华,计算机学院,C1009493,编译原理,1.0,2024-09,2022-02-05,20
202400001753,吴芳,经济学院,C1024986,操作系统,1.0,2024-02,2023-08-18,91
202400001754,陈敏,电子学院,C1023570,人工智能,1.0,2023-02,2022-04-25,100
202400001755,李鹏,经济学院,C1021000,算法设计,1.0,2024-02,2024-10-24,33
202400001756,吴强,经济学院,C1026409,数据库系统,3.0,2023-09,2022-07-20,4
202400001757,郑强,物理学院,C1025021,数据库系统,1.0,2024-02,2023-04-16,34
202400001758,吴强,经济学院,C1030851,人工智能,3.0,2022-09,2024-01-11,78
202400001759,钱强,经济学院,C1013835,数据结构,2.0,2024-09,2024-03-29,5
202400001760,赵芳,数学学院,C1032586,计算机网络,3.0,2024-02,2022-09-11,62
202400001761,孙军,物理学院,C1024998,人工智能,3.0,2023-02,2024-12-30,2
202400001762,周芳,物理学院,C1015219,计算机网络,1.0,2023-02,2023-05-09,99
202400001763,吴伟,物理学院,C1028834,离散数学,3.0,2024-09,2022-04-13,70
202400001764,李娜,经济学院,C1018105,数据结构,4.0,2023-02,2022-05-16,80
202400001765,钱强,计算机学院,C1005695,计算机网络,3.0,2022-09,2022-07-02,74
202400001766,吴涛,计算机学院,C1032395,离散数学,4.0,2024-09,2023-04-29,49
202400001767,赵强,经济学院,C1022454,编译原理,2.0,2023-02,2023-09-16,7
202400001768,陈芳,数学学院,C1022308,数据结构,3.0,2024-09,2024-07-16,29
202400001769,吴华,计算机学院,C1007307,人工智能,2.0,2024-02,2024-06-11,48
202400001770,冯磊,外语学院,C1025093,人工智能,3.0,2024-02,2023-09-15,28
202400001771,赵敏,物理学院,C1022538,编译原理,4.0,2024-02,2023-04-20,30
202400001772,冯军,数学学院,C1019074,数据库系统,3.0,2024-09,2022-06-19,32
202400001773,钱鹏,外语学院,C1022778,数据结构,2.0,2023-09,2024-02-07,20
202400001774,王强,电子学院,C1018730,人工智能,3.0,2024-02,2023-12-02,100
202400001775,周鹏,外语学院,C1000939,编译原理,4.0,2024-02,2022-08-16,63
202400001776,钱伟,物理学院,C1009005,离散数学,1.0,2024-02,2023-09-01,38
202400001777,赵伟,物理学院,C1008175,算法设计,1.0,2022-09,2022-01-29,100
202400001778,钱华,物理学院,C1017677,编译原理,2.0,2023-02,2023-02-06,9
202400001779,钱军,计算机学院,C1018328,数据结构,2.0,2023-02,2024-07-02,75
202400001780,周军,计算机学院,C1030784,离散数学,4.0,2024-09,2024-07-09,1
202400001781,孙军,数学学院,C1013199,计算机网络,1.0,2023-02,2023-09-23,45
202400001782,王涛,外语学院,C1010632,离散数学,4.0,2022-09,2023-08-30,24
202400001783,孙强,物理学院,C1029870,计算机网络,1.0,2023-02,2024-06-17,13
202400001784,郑军,电子学院,C1016944,算法设计,2.0,2023-09,2023-03-07,10
202400001785,冯华,物理学院,C1025294,算法设计,3.0,2023-02,2024-06-30,45
202400001786,陈芳,数学学院,C1018548,数据库系统,2.0,2022-09,2022-06-18,42
202400001787,李芳,经济学院,C1002007,数据结构,2.0,2023-02,2023-10-22,72
202400001788,冯磊,计算机学院,C1025519,计算机网络,3.0,2024-09,2023-08-13,34
202400001789,陈敏,计算机学院,C1021941,数据结构,2.0,2023-09,2022-08-06,14
202400001790,周强,电子学院,C1003885,数据库系统,2.0,2024-09,2023-11-18,75
202400001791,周强,数学学院,C1023924,数据结构,2.0,2024-02,2023-09-30,28
202400001792,李磊,计算机学院,C1019134,人工智能,1.0,2024-02,2022-07-31,40
202400001793,孙鹏,外语学院,C1021239,计算机网络,2.0,2023-02,2022-12-22,10
202400001794,陈芳,物理学院,C1000583,数据库系统,4.0,2023-09,2022-12-05,30
202400001795,赵伟,外语学院,C1015369,编译原理,2.0,2024-02,2024-02-22,34
202400001796,孙伟,电子学院,C1017937,人工智能,1.0,2023-02,2022-05-10,88
202400001797,钱军,电子学院,C1002741,编译原理,1.0,2023-09,2024-06-25,78
202400001798,赵伟,经济学院,C1021387,算法设计,2.0,2022-09,2023-09-10,86
202400001799,赵华,电子学院,C1025128,数据结构,2.0,2023-09,2023-06-25,73
202400001800,赵华,计算机学院,C1027305,数据库系统,2.0,2024-09,2023-04-13,0
202400001801,孙敏,计算机学院,C1012942,计算机网络,4.0,2023-09,2024-08-14,86
202400001802,周娜,计算机学院,C1003638,操作系统,1.0,2024-02,2023-04-29,45
202400001803,周敏,计算机学院,C1000929,数据库系统,3.0,2023-02,2023-12-24,70
202400001804,孙强,物理学院,C1009645,数据库系统,4.0,2024-09,2022-12-30,92
202400001805,李芳,电子学院,C1032491,操作系统,1.0,2023-09,2024-01-15,75
202400001806,赵芳,电子学院,C1005491,操作系统,3.0,2024-02,2023-06-01,2
202400001807,王涛,物理学院,C1025065,人工智能,4.0,2022-09,2024-10-31,23
202400001808,陈芳,经济学院,C1022154,计算机网络,3.0,2022-09,2023-03-03,83
202400001809,赵军,经济学院,C1017802,数据结构,4.0,2024-02,2023-08-24,26
202400001810,郑敏,数学学院,C1028950,人工智能,4.0,2023-09,2022-10-28,62
202400001811,陈芳,计算机学院,C1027592,离散数学,3.0,2024-09,2023-01-22,71
202400001812,郑磊,电子学院,C1003404,操作系统,1.0,2024-02,2023-04-19,66
202400001813,王敏,数学学院,C1021834,操作系统,4.0,2024-09,2022-06-07,27
202400001814,冯鹏,计算机学院,C1009372,人工智能,1.0,2023-09,2023-03-05,43
202400001815,赵娜,外语学院,C1004168,编译原理,4.0,2023-09,2024-05-06,9
202400001816,孙军,计算机学院,C1018748,数据结构,4.0,2022-09,2023-10-07,82
202400001817,冯涛,外语学院,C1020278,数据结构,4.0,2023-09,2022-10-21,28
202400001818,冯华,电子学院,C1003169,操作系统,3.0,2022-09,2023-08-07,64
202400001819,孙鹏,电子学院,C1012507,编译原理,2.0,2024-02,2023-05-08,89
202400001820,郑敏,计算机学院,C1021436,操作系统,3.0,2023-09,2024-01-20,90
202400001821,孙华,经济学院,C1003286,数据库系统,2.0,2023-02,2022-03-24,60
202400001822,陈强,物理学院,C1032033,数据库系统,4.0,2024-02,2023-02-18,94
202400001823,周强,数学学院,C1024268,数据结构,1.0,2022-09,2024-02-07,5
202400001824,王强,物理学院,C1004960,编译原理,3.0,2024-02,2024-10-04,6
202400001825,孙华,外语学院,C1024499,算法设计,3.0,2024-02,2023-08-28,32
202400001826,周敏,经济学院,C1008627,计算机网络,3.0,2022-09,2023-03-21,44
202400001827,赵磊,外语学院,C1020458,算法设计,3.0,2024-09,2024-05-29,96
202400001828,钱华,外语学院,C1029519,数据库系统,1.0,2023-02,2023-05-30,74
202400001829,钱鹏,数学学院,C1013865,编译原理,3.0,2022-09,2022-11-16,56
202400001830,赵芳,经济学院,C1021250,计算机网络,4.0,2024-02,2022-05-29,67
202400001831,周强,电子学院,C1013936,操作系统,2.0,2023-02,2022-02-02,44
202400001832,王敏,数学学院,C1015066,人工智能,2.0,2022-09,2023-10-12,12
202400001833,李军,经济学院,C1029042,数据库系统,3.0,2022-09,2023-07-14,10
202400001834,冯娜,物理学院,C1026189,离散数学,3.0,2024-09,2022-09-11,48
202400001835,吴涛,数学学院,C1026680,人工智能,1.0,2023-09,2022-11-24,39
202400001836,孙强,经济学院,C1029019,离散数学,2.0,2024-09,2022-11-06,14
202400001837,周涛,经济学院,C1030961,人工智能,4.0,2023-09,2023-07-20,79
202400001838,吴鹏,计算机学院,C1011680,数据库系统,1.0,2024-09,2023-12-05,39
202400001839,周强,经济学院,C1000290,算法设计,3.0,2023-02,2022-02-27,91
202400001840,周强,数学学院,C1010833,数据库系统,2.0,2024-09,2023-12-01,27
202400001841,陈涛,外语学院,C1022204,人工智能,1.0,2024-02,2023-06-05,99
202400001842,赵涛,计算机学院,C1009875,计算机网络,3.0,2023-02,2023-02-27,74
202400001843,陈强,物理学院,C1027840,计算机网络,1.0,2022-09,2024-03-12,30
202400001844,郑军,电子学院,C1021946,人工智能,1.0,2023-09,2023-03-18,69
202400001845,赵磊,计算机学院,C1026990,操作系统,1.0,2023-02,2024-09-18,85
202400001846,孙娜,计算机学院,C1004932,计算机网络,2.0,2024-09,2023-01-25,35
202400001847,郑磊,外语学院,C1000836,计算机网络,3.0,2024-09,2022-04-29,29
202400001848,赵磊,外语学院,C1028849,数据结构,4.0,2023-09,2023-11-19,56
202400001849,王伟,外语学院,C1030508,数据库系统,2.0,2023-09,2022-06-29,74
202400001850,孙华,经济学院,C1031120,离散数学,3.0,2024-09,2024-12-04,99
202400001851,钱磊,数学学院,C1009644,算法设计,1.0,2023-02,2024-10-16,4
202400001852,李娜,物理学院,C1012874,数据结构,4.0,2023-09,2024-07-03,0
202400001853,赵芳,外语学院,C1011767,人工智能,1.0,2022-09,2022-11-28,1
202400001854,陈敏,电子学院,C1017559,人工智能,4.0,2023-02,2022-02-25,85
202400001855,郑涛,数学学院,C1001325,操作系统,2.0,2023-09,2022-07-08,19
202400001856,冯娜,计算机学院,C1004267,人工智能,4.0,2024-02,2023-03-21,63
202400001857,吴华,物理学院,C1023858,算法设计,2.0,2022-09,2022-10-21,48
202400001858,孙强,计算机学院,C1001135,数据结构,3.0,2023-02,2023-09-03,89
202400001859,周芳,物理学院,C1000478,计算机网络,1.0,2023-02,2023-12-25,51
202400001860,孙华,计算机学院,C1014956,人工智能,3.0,2024-09,2022-11-30,48
202400001861,陈华,外语学院,C1029812,计算机网络,3.0,2023-09,2023-11-05,58
202400001862,郑强,物理学院,C1002088,计算机网络,2.0,2023-02,2024-11-21,93
202400001863,李娜,计算机学院,C1019622,操作系统,2.0,2022-09,2023-06-01,57
202400001864,周芳,外语学院,C1024625,计算机网络,4.0,2023-09,2024-07-16,69
202400001865,孙华,电子学院,C1005008,离散数学,1.0,2024-09,2022-07-08,53
202400001866,赵强,电子学院,C1019970,计算机网络,3.0,2024-02,2022-06-24,73
202400001867,钱磊,物理学院,C1014441,人工智能,3.0,2024-02,2022-08-13,63
202400001868,陈磊,物理学院,C1027270,人工智能,1.0,2022-09,2023-10-15,76
202400001869,钱涛,数学学院,C1014307,编译原理,1.0,2022-09,2024-02-01,64
202400001870,李伟,数学学院,C1001515,编译原理,1.0,2022-09,2023-11-18,49
202400001871,李涛,数学学院,C1026223,人工智能,4.0,2023-09,2023-12-26,23
202400001872,赵鹏,计算机学院,C1030716,数据库系统,4.0,2024-09,2023-12-25,53
202400001873,吴军,数学学院,C1021214,人工智能,4.0,2024-09,2022-07-10,95
202400001874,钱娜,物理学院,C1008765,数据结构,2.0,2023-09,2024-08-13,29
202400001875,王磊,计算机学院,C1014870,操作系统,4.0,2023-02,2024-05-28,78
202400001876,周强,外语学院,C1016259,算法设计,3.0,2023-02,2024-02-08,31
202400001877,李华,物理学院,C1021973,计算机网络,1.0,2024-09,2022-03-29,71
202400001878,王伟,电子学院,C1012983,算法设计,3.0,2024-02,2024-02-04,38
202400001879,钱娜,物理学院,C1016314,计算机网络,2.0,2024-02,2024-07-12,94
202400001880,吴鹏,外语学院,C1013063,编译原理,2.0,2022-09,2023-06-05,48
202400001881,王鹏,外语学院,C1032520,人工智能,3.0,2024-02,2024-12-13,4
202400001882,冯娜,外语学院,C1001466,编译原理,1.0,2024-02,2023-06-09,25
202400001883,周伟,数学学院,C1029410,算法设计,3.0,2024-02,2022-09-10,63
202400001884,赵芳,物理学院,C1032335,人工智能,2.0,2023-02,2024-10-01,90
202400001885,吴芳,计算机学院,C1029680,数据结构,3.0,2022-09,2024-11-17,52
202400001886,冯涛,外语学院,C1019398,算法设计,2.0,2022-09,2024-09-12,34
202400001887,赵鹏,外语学院,C1004013,计算机网络,1.0,2024-09,2023-03-10,79
202400001888,周磊,计算机学院,C1015892,数据库系统,1.0,2023-02,2022-01-13,69
202400001889,冯磊,电子学院,C1029900,计算机网络,3.0,2024-09,2022-04-04,53
202400001890,陈娜,数学学院,C1014644,算法设计,4.0,2023-09,2022-10-31,96
202400001891,钱伟,电子学院,C1023420,离散数学,4.0,2023-09,2022-12-29,54
202400001892,陈娜,经济学院,C1002910,人工智能,4.0,2023-09,2023-12-21,66
202400001893,陈涛,计算机学院,C1013677,编译原理,3.0,2023-09,2023-12-13,30
202400001894,赵娜,电子学院,C1025142,数据库系统,4.0,2023-02,2024-12-04,99
202400001895,李娜,经济学院,C1004322,离散数学,2.0,2023-02,2022-10-10,27
202400001896,周强,数学学院,C1014116,人工智能,4.0,2022-09,2024-02-02,28
202400001897,李涛,计算机学院,C1010047,数据结构,3.0,2022-09,2023-12-31,99
202400001898,钱鹏,物理学院,C1019726,计算机网络,2.0,2024-02,2023-09-27,56
202400001899,钱芳,电子学院,C1023242,算法设计,4.0,2023-02,2024-12-18,72
202400001900,王芳,外语学院,C1021029,计算机网络,4.0,2022-09,2024-02-05,100
202400001901,冯鹏,外语学院,C1016537,离散数学,2.0,2024-02,2022-01-25,69
202400001902,郑涛,外语学院,C1030348,人工智能,3.0,2023-02,2024-09-11,7
202400001903,陈娜,物理学院,C1002792,编译原理,3.0,2024-09,2024-11-12,68
202400001904,郑磊,电子学院,C1023809,操作系统,1.0,2024-09,2024-09-12,52
202400001905,孙军,经济学院,C1003399,数据结构,1.0,2024-02,2022-12-07,15
202400001906,赵强,数学学院,C1017612,数据结构,3.0,2022-09,2022-06-25,26
202400001907,孙磊,数学学院,C1030563,数据库系统,1.0,2023-02,2022-01-04,31
202400001908,钱强,经济学院,C1015517,编译原理,4.0,2022-09,2024-03-06,44
202400001909,钱敏,经济学院,C1005206,数据库系统,3.0,2023-02,2022-02-20,53
202400001910,赵强,计算机学院,C1009262,计算机网络,1.0,2023-02,2023-12-03,88
202400001911,孙涛,计算机学院,C1011201,编译原理,2.0,2024-09,2022-05-24,50
202400001912,冯军,数学学院,C1020150,数据结构,1.0,2022-09,2022-02-18,17
202400001913,李鹏,数学学院,C1024352,计算机网络,4.0,2023-02,2024-07-15,60
202400001914,李强,电子学院,C1019094,算法设计,3.0,2022-09,2024-04-26,95
